customer_id,customer_name,region,recency,frequency,monetary,R_score,F_score,M_score,RFM_total,segment,cluster_name
71ddf6bca04b455482d0b87b97d06558,宝武钢铁集团股份(3),西南,0,3810,85854191.99,3,4,2,9,一般价值客户,中价值客户群
cbc1211ea34a4969b1a3a753e9fbf316,中国铁建股份公司(3),西南,0,3797,85844627.46,2,4,2,8,一般保持客户,中价值客户群
fca77f7babad4f72af69d345f12292b5,创维数字技术公司(2),西南,0,3804,85827379.87,1,4,2,7,一般保持客户,中价值客户群
99020e03eabb472ebb786ded5ac2e5c3,华为技术设备公司(7),西南,0,3782,85827140.83,3,3,2,8,一般价值客户,中价值客户群
49ec3ae570d947afa8df0919126af760,宝武钢铁集团股份(2),西南,0,3793,85797537.18,4,3,2,9,一般价值客户,中价值客户群
343ce6198c6b4f97873e1b7a2e1347b4,中国中车股份(4),西南,0,3700,85728440.63,5,1,2,8,一般发展客户,中低价值客户群
3e5eaeb4b6af462ea5638c3bbbbb11d5,格力空调设备有限公司(2),西南,0,3745,85714596.17,4,2,2,8,一般发展客户,中价值客户群
079d8dc82adb42178a8d9ac79ca664f1,大疆创新科技公司(1),西南,0,3776,85640198.38,5,3,2,10,一般价值客户,中价值客户群
77135639917043cfa22d89524f772745,中国中车股份(5),西南,0,3818,85608700.12,3,4,2,9,一般价值客户,中价值客户群
376479dde4bb4db387c5ce6e234f3e8b,宇通客车股份公司(2),西南,0,3737,85603905.88,4,2,2,8,一般发展客户,中价值客户群
dca05ccf92284682a6cf957d3a307b2a,中核科技股份公司(5),西南,0,3797,85601243.19,1,4,2,7,一般保持客户,中价值客户群
924d297a845c42a49ddfc620d0801bb0,中国船舶集团(3),西南,0,3770,85554463.16,3,3,2,8,一般价值客户,中价值客户群
9043eb787d3c4d3b9047ed76524386b7,海康威视股份公司(2),西南,0,3704,85531799.45,3,1,2,6,一般发展客户,中低价值客户群
801657efde4a40fd9e7d4a93b3b33446,中国船舶集团(2),西南,0,3691,85504972.24,3,1,2,6,一般发展客户,中低价值客户群
674ad3b4b0f148a99e9ff8a8db96962f,海尔智能科技有限公司(3),西南,0,3793,85489950.34,4,3,2,9,一般价值客户,中价值客户群
33702e539b704935a5fa5b60110512d1,江铃汽车股份公司(2),西南,0,3739,85484841.88,5,2,2,9,一般发展客户,中价值客户群
adbf6f3436cc4a349671eda797b71de4,格力空调设备有限公司(4),西南,0,3698,85478162.07,2,1,2,5,一般挽留客户,中低价值客户群
c5a401549de54008b3303f509f91b358,vivo移动通信(5),西南,0,3683,85475436.21,2,1,2,5,一般挽留客户,中低价值客户群
ee4cc4c2befd4ab5b519644974cafe2f,宁德时代新能源科技(7),西南,0,3812,85471990.37,1,4,2,7,一般保持客户,中价值客户群
87a4d7506d6c4061bb9402227a64b6fe,柳工机械股份公司(1),西南,0,3788,85460788.19,3,3,2,8,一般价值客户,中价值客户群
9ba8231f266a41a2b9ca7bb572c11129,富士康工业互联公司(3),西南,0,3806,85456634.86,3,4,2,9,一般价值客户,中价值客户群
3893dfe263c34457bb312597de07e18b,美的电器制造集团(1),西南,0,3767,85455967.2,4,3,2,9,一般价值客户,中价值客户群
57eb979536fe47dcb7c339413370c20f,中国重汽集团(2),西南,0,3749,85445095.42,4,2,2,8,一般发展客户,中价值客户群
eaee52c8760b4dd89529763ed5befb71,康佳集团股份公司(3),西南,0,3869,85378288.2,1,5,2,8,一般保持客户,中高价值客户群
d34ff5d8094a40a5994f481a372eeb25,首钢集团制造公司(7),西南,0,3778,85366233.26,1,3,2,6,一般保持客户,中价值客户群
f0aa240397134159bf13c587313f9fb1,小米科技公司(5),西南,0,3726,85362282.57,1,2,2,5,一般挽留客户,中价值客户群
93c314373a9e4333aa17a1255e7d36ff,富士康工业互联公司(2),西南,0,3786,85360815.41,3,3,2,8,一般价值客户,中价值客户群
c3be0fbbaa41461088fd051db4f567a0,小米科技公司(4),西南,0,3803,85358777.14,2,4,2,8,一般保持客户,中价值客户群
f67d76a608b54c4e9032c7f2d847962a,中国核工业集团(9),西南,0,3750,85323854.55,1,2,2,5,一般挽留客户,中价值客户群
6195d37391a84ecb8ad15db8a56d7929,联想电子科技有限公司(4),西南,0,3709,85311889.55,4,1,2,7,一般发展客户,中低价值客户群
99c9d4c7e50140aa9de78d595ade1c14,中国铁建股份公司(2),西南,0,3712,85306742.2,3,1,2,6,一般发展客户,中低价值客户群
9d24338c2bad4954bfa6627cf47e6414,TCL电子科技股份(4),西南,0,3711,85263421.0,3,1,2,6,一般发展客户,中低价值客户群
e0bcd33581dd45a29f1b475d1180e822,柳工机械股份公司(3),西南,0,3733,85259696.38,1,2,2,5,一般挽留客户,中价值客户群
9a3e803adce7470f864447294a3f424d,中国中车股份(6),西南,0,3766,85241205.88,3,2,2,7,一般发展客户,中价值客户群
cd4861b906b046638ff5d02fee6ede2c,中兴通讯科技集团(9),西南,0,3718,85219837.28,2,1,2,5,一般挽留客户,中低价值客户群
5c0b8934cf4d46e88c62fd3696ea7584,联想电子科技有限公司(3),西南,0,3647,85208017.84,4,1,2,7,一般发展客户,中低价值客户群
08689e98e98c4e9fa4240ae427ec53a2,大疆创新科技公司(2),西南,0,3743,85189338.24,5,2,2,9,一般发展客户,中价值客户群
03ff3c89e99943a1a71943e74e7c8478,安徽江淮汽车集团(1),西南,0,3748,85184002.37,5,2,2,9,一般发展客户,中价值客户群
4e45ecce217049dcaac182b2ed8a935e,宇通客车股份公司(4),西南,0,3809,85158120.3,4,4,2,10,一般价值客户,中价值客户群
14695dc2bce54548a8adf2d3db66c8a3,金龙客车制造公司(1),西南,0,3765,85116444.2,5,2,2,9,一般发展客户,中价值客户群
dafda8cf3fc3442bbc01bffa6535421e,首钢集团制造公司(8),西南,0,3680,85084579.11,1,1,2,4,一般挽留客户,中低价值客户群
5ffd7c5b10ee4e0caaf754fcce068cdc,大族激光科技集团(5),西南,0,3835,85053589.44,4,5,2,11,一般价值客户,中价值客户群
b2b62e98400e4bbc9841a93c916f2b65,首钢集团制造公司(4),西南,0,3741,84964773.05,2,2,1,5,一般挽留客户,中价值客户群
b7446b4a2ec44b46927a2cde178834b8,格力空调设备有限公司(6),西南,0,3783,84964750.23,2,3,1,6,一般保持客户,中价值客户群
0ed0c07315c245f0bbcc49564454d1a0,华为技术设备公司(3),西南,0,3767,84952868.26,5,2,1,8,一般发展客户,中价值客户群
2bb09992c1d94012ad231c908f8cdd4d,中国兵器工业集团(2),西南,0,3728,84938053.76,5,2,1,8,一般发展客户,中低价值客户群
64727ade82d143ab9d4d00fd8514d9f8,中联重科股份公司(4),西南,0,3810,84813873.19,4,4,1,9,一般价值客户,中价值客户群
69d7c8a5d3aa47ecbc592c9bedb2d6d9,创维数字技术公司(1),西南,0,3784,84785225.97,4,3,1,8,一般价值客户,中价值客户群
8a1dd0d672a743738dfef969849630bf,首钢集团制造公司(3),西南,0,3718,84774579.22,3,1,1,5,一般发展客户,中低价值客户群
a5acfffa0d3b48138aac7ac3784a5de6,中兴通讯股份公司(2),西南,0,3689,84756339.56,3,1,1,5,一般发展客户,中低价值客户群
eb33966d8a424a558cb6b58bbadafd24,安徽江淮汽车集团(5),西南,0,3751,84734115.45,1,2,1,4,一般挽留客户,中价值客户群
8d1986a942b544f7ab2321fea0126141,江铃汽车股份公司(3),西南,0,3607,84722397.64,3,1,1,5,一般发展客户,中低价值客户群
6c3084eb67604be39bbad9410f62fe98,宁德时代新能源科技(1),西南,0,3740,84709575.92,4,2,1,7,一般发展客户,中低价值客户群
f457016d08fd4d79b6fd68a6b67cee7b,中国兵器工业集团(9),西南,0,3772,84702433.3,1,3,1,5,一般保持客户,中价值客户群
4f23e33841a84e5a8629bfe4f63edd40,中国通号科技集团(3),西南,0,3782,84627106.65,4,3,1,8,一般价值客户,中价值客户群
5362f28231af439f9ca14670b056e744,中国通号科技集团(4),西南,0,3780,84619337.58,4,3,1,8,一般价值客户,中价值客户群
4755c452431e4e2280280f80e62be9b3,vivo移动通信(2),西南,0,3672,84604001.82,4,1,1,6,一般发展客户,中低价值客户群
ea81a94a34b14ba99156e8c7a756f4f5,宁德时代新能源科技(6),西南,0,3661,84597142.06,1,1,1,3,一般挽留客户,中低价值客户群
dbbf74afb9744686b67513c9562d6f21,中车时代电气股份,西南,0,3736,84585184.39,1,2,1,4,一般挽留客户,中低价值客户群
e7a74781a6514ca090170b472a98091f,三一重工设备制造(3),西南,0,3709,84582666.82,1,1,1,3,一般挽留客户,中低价值客户群
e17e3b3dcacf49eb8108fe760b099d24,中国核工业集团(7),西南,0,3721,84507097.24,1,1,1,3,一般挽留客户,中低价值客户群
bdc7b42a4f00405894d64932d0aaefa0,格力空调设备有限公司(7),西南,0,3782,84500057.56,2,3,1,6,一般保持客户,中价值客户群
76e6b73ae70341198717aaedb516ec1b,鞍钢集团股份公司(2),西南,0,3715,84491598.41,3,1,1,5,一般发展客户,中低价值客户群
cc88759fa58d4bf8a60415b16e8ea589,中国航空工业集团(3),西南,0,3699,84393168.29,2,1,1,4,一般挽留客户,中低价值客户群
d92a73c3b9fb41d0a90410a9f1559ced,中兴通讯科技集团(10),西南,0,3707,84303352.15,1,1,1,3,一般挽留客户,中低价值客户群
e7b1c535ff0b4eea915d2ba3d914a09b,陕汽集团股份(6),西南,0,3720,84267027.24,1,1,1,3,一般挽留客户,中低价值客户群
f2feb886edea44b793291d5b26f139cd,中国电子科技集团(4),西南,0,3753,84260729.89,1,2,1,4,一般挽留客户,中低价值客户群
cf0377bae2c34a13849ba10eb618b61f,大疆创新科技公司(9),西南,0,3720,84248321.42,2,1,1,4,一般挽留客户,中低价值客户群
184b13ef27f6491d91a2d054565e4620,上汽集团股份公司(1),西南,0,3823,84194026.48,5,4,1,10,一般价值客户,中价值客户群
dcbb21f354b94597bf9895d057af1e1c,海康威视股份公司(3),西南,0,3754,84187170.69,1,2,1,4,一般挽留客户,中低价值客户群
5f3fd975f51d495ba0e166f74a61e60d,大疆创新科技公司(5),西南,0,3782,84148494.17,4,3,1,8,一般价值客户,中价值客户群
7e58c0d6be0c44a2a153b24d03e98923,三一重工设备制造(2),西南,0,3695,84071303.72,3,1,1,5,一般发展客户,中低价值客户群
3ecaad352e4b468292112c2117c717eb,大疆创新科技公司(3),西南,0,3739,84019071.52,4,2,1,7,一般发展客户,中低价值客户群
2b4c562ffdd74192a45bd34e33c1bbb4,陕汽集团股份(2),西南,0,3766,83921892.95,5,2,1,8,一般发展客户,中低价值客户群
539b162dc8064887b7c86f5203ea4ba9,东风汽车股份公司(4),西南,0,3682,83920398.2,4,1,1,6,一般发展客户,中低价值客户群
64590358180f466e84469c3f323599da,大族激光科技集团(6),西南,0,3762,83902903.97,4,2,1,7,一般发展客户,中低价值客户群
2293c899e10b42029435e558de0a6419,比亚迪电子股份(1),西南,0,3694,83879194.18,5,1,1,7,一般发展客户,中低价值客户群
fcad687adca2474e93652c0c37fe1024,中国航天科技集团(8),西南,0,3666,83874863.36,1,1,1,3,一般挽留客户,中低价值客户群
32c49a4666034f898d8b215980b6a555,大族激光科技集团(2),西南,0,3757,83874853.94,5,2,1,8,一般发展客户,中低价值客户群
f2d12fbbedb74a28bfabca0678cd1e47,中国航天科技集团(7),西南,0,3678,83828782.09,1,1,1,3,一般挽留客户,中低价值客户群
ec9279342f8741488bcb162e5afe6750,中国中车股份(7),西南,0,3605,83826882.79,1,1,1,3,一般挽留客户,中低价值客户群
80dadb299f9b4af5b594d860fc41be3f,鞍钢集团股份公司(3),西南,0,3628,83825592.73,3,1,1,5,一般发展客户,中低价值客户群
e69a8fc1a914498e99e3bef81eaae154,OPPO移动通信(6),西南,0,3657,83749404.52,1,1,1,3,一般挽留客户,中低价值客户群
68bf93ff79e04bb0a1f27d4dacc9153b,华为技术设备公司(5),西南,0,3748,83745267.37,4,2,1,7,一般发展客户,中低价值客户群
3332ee5a387240818699f073517ba261,中国航天科技集团(1),西南,0,3710,83743484.22,5,1,1,7,一般发展客户,中低价值客户群
a133deaaa96245d1a160f88b7c8a74f7,中兴通讯科技集团(6),西南,0,3706,83743071.64,3,1,1,5,一般发展客户,中低价值客户群
bd392385530f4d0fa6df36655bc67c6e,中联重科股份公司(5),西南,0,3678,83721310.61,2,1,1,4,一般挽留客户,中低价值客户群
d0b82330a5494a8696fd03383b1d4dbf,中核科技股份公司(4),西南,0,3742,83673502.31,1,2,1,4,一般挽留客户,中低价值客户群
412d36fa54634251b223f8effd528b03,OPPO移动通信(2),西南,0,3595,83671343.71,4,1,1,6,一般发展客户,中低价值客户群
6108252b71054677b98d25242bde2785,中国航天科技集团(4),西南,0,3613,83629644.97,4,1,1,6,一般发展客户,中低价值客户群
b08af90086554914a84fbec3a34fddad,中国核工业集团(5),西南,0,3681,83553170.67,2,1,1,4,一般挽留客户,中低价值客户群
17b629903cc7428b934181f210a6009d,格力空调设备有限公司(1),西南,0,3680,83516691.26,5,1,1,7,一般发展客户,中低价值客户群
f37365c849e243079d67f21e0d4ff475,小米科技公司(6),西南,0,3724,83510035.89,1,1,1,3,一般挽留客户,中低价值客户群
8ec8c3c3d44a443995e6484236cac866,鞍钢集团股份公司(4),西南,0,3695,83358605.68,3,1,1,5,一般发展客户,中低价值客户群
648c3a0b85214b9a81bd341f37afeea0,汇川技术股份公司(3),西南,0,3730,83283622.61,4,2,1,7,一般发展客户,中低价值客户群
a7c13d1d2d5e4fee9e3f94f11a88ed7f,中核科技股份公司(2),西南,0,3635,83112699.08,2,1,1,4,一般挽留客户,中低价值客户群
5c0c92a354e04f858ebb508067d0d16f,大族激光科技集团(4),西南,0,3642,82949793.82,4,1,1,6,一般发展客户,中低价值客户群
10e691eb2df94ba6876be16c0272273d,大族激光科技集团(1),西南,0,3771,82837345.04,5,3,1,9,一般价值客户,中低价值客户群
f5209df537a64f21a979dea7e37b9554,华为技术有限公司(2),西南,0,3669,82706142.67,1,1,1,3,一般挽留客户,中低价值客户群
f026ad73a9d343f4897987dad36f95d6,长虹电器股份公司(4),西南,0,3646,82509440.01,1,1,1,3,一般挽留客户,中低价值客户群
90a325250cc34adba9fac1206a6f8794,东方电气股份公司(1),西南,0,3657,81286771.9,3,1,1,5,一般发展客户,中低价值客户群
36aa42271c224f7aa64730b3540cf467,中兴通讯科技集团(2),西南,0,3658,80909492.69,4,1,1,6,一般发展客户,中低价值客户群
